url_hash,tag_type,link_density,text_to_tag_ratio,keyword_score,stop_word_density,text_length,label
a72796689c277d03cfe7ef215a88d670,span,0.0,71.0,-1,0.2222,71,0
a72796689c277d03cfe7ef215a88d670,div,0.0,12.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.6667,-1,0.0,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,11.0,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,span,0.0,8.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.028,5.0952,-1,0.2778,107,0
a72796689c277d03cfe7ef215a88d670,div,0.0,15.2857,-1,0.2778,107,0
a72796689c277d03cfe7ef215a88d670,div,0.0,37.5,-1,0.3571,75,0
a72796689c277d03cfe7ef215a88d670,span,0.0,75.0,-1,0.3571,75,0
a72796689c277d03cfe7ef215a88d670,div,0.0,12.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.6667,-1,0.0,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,11.0,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,span,0.0,8.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0333,4.2857,-1,0.0714,90,0
a72796689c277d03cfe7ef215a88d670,div,0.0,12.8571,-1,0.0714,90,0
a72796689c277d03cfe7ef215a88d670,div,0.0,29.0,-1,0.1,58,0
a72796689c277d03cfe7ef215a88d670,span,0.0,58.0,-1,0.1,58,0
a72796689c277d03cfe7ef215a88d670,div,0.0,12.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.6667,-1,0.0,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,11.0,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,span,0.0,8.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0261,5.4762,-1,0.2778,115,0
a72796689c277d03cfe7ef215a88d670,div,0.0,16.4286,-1,0.2778,115,0
a72796689c277d03cfe7ef215a88d670,div,0.0,41.5,-1,0.3571,83,0
a72796689c277d03cfe7ef215a88d670,span,0.0,83.0,-1,0.3571,83,0
a72796689c277d03cfe7ef215a88d670,div,0.0,12.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.6667,-1,0.0,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,11.0,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,span,0.0,8.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0216,6.619,-1,0.15,139,0
a72796689c277d03cfe7ef215a88d670,div,0.0,19.8571,-1,0.15,139,0
a72796689c277d03cfe7ef215a88d670,div,0.0,53.5,-1,0.1875,107,0
a72796689c277d03cfe7ef215a88d670,span,0.0,107.0,-1,0.1875,107,0
a72796689c277d03cfe7ef215a88d670,div,0.0,12.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.6667,-1,0.0,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,11.0,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,span,0.0,8.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0283,5.0476,-1,0.25,106,0
a72796689c277d03cfe7ef215a88d670,div,0.0,15.1429,-1,0.25,106,0
a72796689c277d03cfe7ef215a88d670,div,0.0,37.0,-1,0.3333,74,0
a72796689c277d03cfe7ef215a88d670,span,0.0,74.0,-1,0.3333,74,0
a72796689c277d03cfe7ef215a88d670,div,0.0,12.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.6667,-1,0.0,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,11.0,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,span,0.0,8.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,div,0.0,1.5714,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,div,0.0,1.8333,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,div,0.0,2.75,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,div,0.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,div,0.0,11.0,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,div,0.9866,11.303,0,0.3417,746,0
a72796689c277d03cfe7ef215a88d670,div,0.9866,11.4769,1,0.3417,746,0
a72796689c277d03cfe7ef215a88d670,div,0.9866,11.6562,-1,0.3417,746,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.0,-1,0.5,12,0
a72796689c277d03cfe7ef215a88d670,h2,0.0,12.0,-1,0.5,12,0
a72796689c277d03cfe7ef215a88d670,div,1.0027,12.2333,-1,0.3361,734,0
a72796689c277d03cfe7ef215a88d670,div,1.0027,12.4407,-1,0.3361,734,0
a72796689c277d03cfe7ef215a88d670,div,1.0,13.7692,-1,0.4,358,0
a72796689c277d03cfe7ef215a88d670,li,1.0,16.4,-1,0.3571,82,0
a72796689c277d03cfe7ef215a88d670,div,0.0,27.3333,-1,0.3571,82,0
a72796689c277d03cfe7ef215a88d670,div,0.0,41.0,-1,0.3571,82,0
a72796689c277d03cfe7ef215a88d670,span,0.0,82.0,-1,0.3571,82,0
a72796689c277d03cfe7ef215a88d670,li,1.0,13.2,-1,0.4286,66,0
a72796689c277d03cfe7ef215a88d670,div,0.0,22.0,-1,0.4286,66,0
a72796689c277d03cfe7ef215a88d670,div,0.0,33.0,-1,0.4286,66,0
a72796689c277d03cfe7ef215a88d670,span,0.0,66.0,-1,0.4286,66,0
a72796689c277d03cfe7ef215a88d670,li,1.0,19.4,-1,0.2941,97,0
a72796689c277d03cfe7ef215a88d670,div,0.0,32.3333,-1,0.2941,97,0
a72796689c277d03cfe7ef215a88d670,div,0.0,48.5,-1,0.2941,97,0
a72796689c277d03cfe7ef215a88d670,span,0.0,97.0,-1,0.2941,97,0
a72796689c277d03cfe7ef215a88d670,li,1.0,9.4,-1,0.4,47,0
a72796689c277d03cfe7ef215a88d670,div,0.0,15.6667,-1,0.4,47,0
a72796689c277d03cfe7ef215a88d670,div,0.0,23.5,-1,0.4,47,0
a72796689c277d03cfe7ef215a88d670,span,0.0,47.0,-1,0.4,47,0
a72796689c277d03cfe7ef215a88d670,li,1.0,13.2,-1,0.6429,66,0
a72796689c277d03cfe7ef215a88d670,div,0.0,22.0,-1,0.6429,66,0
a72796689c277d03cfe7ef215a88d670,div,0.0,33.0,-1,0.6429,66,0
a72796689c277d03cfe7ef215a88d670,span,0.0,66.0,-1,0.6429,66,0
a72796689c277d03cfe7ef215a88d670,div,1.0053,12.129,-1,0.2545,376,0
a72796689c277d03cfe7ef215a88d670,li,1.0,15.8,-1,0.25,79,0
a72796689c277d03cfe7ef215a88d670,div,0.0,26.3333,-1,0.25,79,0
a72796689c277d03cfe7ef215a88d670,div,0.0,39.5,-1,0.25,79,0
a72796689c277d03cfe7ef215a88d670,span,0.0,79.0,-1,0.25,79,0
a72796689c277d03cfe7ef215a88d670,li,1.0,16.4,-1,0.3846,82,0
a72796689c277d03cfe7ef215a88d670,div,0.0,27.3333,-1,0.3846,82,0
a72796689c277d03cfe7ef215a88d670,div,0.0,41.0,-1,0.3846,82,0
a72796689c277d03cfe7ef215a88d670,span,0.0,82.0,-1,0.3846,82,0
a72796689c277d03cfe7ef215a88d670,li,1.0,13.8,-1,0.2727,69,0
a72796689c277d03cfe7ef215a88d670,div,0.0,23.0,-1,0.2727,69,0
a72796689c277d03cfe7ef215a88d670,div,0.0,34.5,-1,0.2727,69,0
a72796689c277d03cfe7ef215a88d670,span,0.0,69.0,-1,0.2727,69,0
a72796689c277d03cfe7ef215a88d670,li,1.0294,6.8,-1,0.0,68,0
a72796689c277d03cfe7ef215a88d670,div,0.0,8.5,-1,0.0,68,0
a72796689c277d03cfe7ef215a88d670,div,0.0,9.7143,-1,0.0,68,0
a72796689c277d03cfe7ef215a88d670,span,0.0,1.6667,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,span,0.0,5.0,1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,span,0.0,59.0,-1,0.0,59,0
a72796689c277d03cfe7ef215a88d670,span,0.0,2.0,0,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,15.6,-1,0.4667,78,0
a72796689c277d03cfe7ef215a88d670,div,0.0,26.0,-1,0.4667,78,0
a72796689c277d03cfe7ef215a88d670,div,0.0,39.0,-1,0.4667,78,0
a72796689c277d03cfe7ef215a88d670,span,0.0,78.0,-1,0.4667,78,0
a72796689c277d03cfe7ef215a88d670,div,0.7467,3.1081,1,0.2099,1840,0
a72796689c277d03cfe7ef215a88d670,div,0.7467,3.1134,0,0.2099,1840,0
a72796689c277d03cfe7ef215a88d670,div,0.7467,3.1186,0,0.2099,1840,0
a72796689c277d03cfe7ef215a88d670,div,0.7467,3.1239,0,0.2099,1840,0
a72796689c277d03cfe7ef215a88d670,div,0.8169,3.3373,-1,0.1729,1682,0
a72796689c277d03cfe7ef215a88d670,div,0.4231,4.0,-1,0.3077,104,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.875,-1,0.5,7,0
a72796689c277d03cfe7ef215a88d670,div,0.8148,4.5,-1,0.6,54,0
a72796689c277d03cfe7ef215a88d670,div,0.0,10.0,-1,0.5,10,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.6667,-1,0.3333,17,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.5,8,0
a72796689c277d03cfe7ef215a88d670,div,0.0,14.3333,-1,0.5,43,0
a72796689c277d03cfe7ef215a88d670,span,0.0,16.0,-1,0.3333,16,0
a72796689c277d03cfe7ef215a88d670,span,0.0,27.0,-1,0.5,27,0
a72796689c277d03cfe7ef215a88d670,div,1.0,4.5635,-1,0.137,1150,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.4762,-1,0.0,73,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,7.0,-1,0.0,14,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.2,-1,0.0,93,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,11.5,-1,0.0,23,0
a72796689c277d03cfe7ef215a88d670,li,1.0,10.5,-1,0.0,21,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.0,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0909,-1,0.0,34,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.6,-1,0.0,69,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.5,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.1333,-1,0.3333,62,0
a72796689c277d03cfe7ef215a88d670,li,1.0,8.0,-1,0.3333,16,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.5,-1,0.0,7,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.0,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.2222,-1,0.0,38,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.0,-1,0.0,10,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.4,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,51,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.5,-1,0.0,7,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.3846,-1,0.0,44,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.4,-1,0.0,51,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.0,-1,0.0,10,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.7778,-1,0.0,25,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.0,-1,0.0,4,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.2857,-1,0.0,23,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.5,-1,0.0,7,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.7143,-1,0.0,19,0
a72796689c277d03cfe7ef215a88d670,li,1.0,2.5,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.5,-1,0.0,7,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.6667,-1,0.0,20,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.0,18,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.3333,-1,0.0,16,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.6667,-1,0.2222,85,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.5,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.3333,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,7.5,-1,0.0,15,0
a72796689c277d03cfe7ef215a88d670,li,1.0,8.5,-1,0.3333,17,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.0,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.0,-1,0.0,10,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.2667,-1,0.0,64,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.5,-1,0.0,7,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.0,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,8.0,-1,0.0,16,0
a72796689c277d03cfe7ef215a88d670,li,1.0,9.2381,-1,0.2222,194,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,li,1.0,17.0,-1,0.1667,34,0
a72796689c277d03cfe7ef215a88d670,li,1.0,16.5,-1,0.4,33,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.0,-1,0.3333,10,0
a72796689c277d03cfe7ef215a88d670,li,1.0,11.0,-1,0.0,22,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.3333,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,16.5,-1,0.6667,33,0
a72796689c277d03cfe7ef215a88d670,li,1.0,11.0,-1,0.25,22,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.1333,-1,0.0,77,0
a72796689c277d03cfe7ef215a88d670,li,1.0,7.5,-1,0.0,15,0
a72796689c277d03cfe7ef215a88d670,li,1.0,8.0,-1,0.0,16,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.0,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.5,-1,0.0,9,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.5,-1,0.0,13,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.4667,-1,0.2857,82,0
a72796689c277d03cfe7ef215a88d670,li,1.0,3.0,-1,0.0,6,0
a72796689c277d03cfe7ef215a88d670,li,1.0,7.0,-1,0.0,14,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.0,12,0
a72796689c277d03cfe7ef215a88d670,li,1.0,7.0,-1,0.0,14,0
a72796689c277d03cfe7ef215a88d670,li,1.0,7.5,-1,0.0,15,0
a72796689c277d03cfe7ef215a88d670,li,1.0,6.0,-1,0.3333,12,0
a72796689c277d03cfe7ef215a88d670,div,0.4036,1.169,-1,0.2778,166,0
a72796689c277d03cfe7ef215a88d670,div,1.0,0.2632,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,div,1.0,0.2778,0,0.0,5,0
a72796689c277d03cfe7ef215a88d670,span,0.0,5.0,0,0.0,5,0
a72796689c277d03cfe7ef215a88d670,div,0.3851,1.3197,-1,0.2778,161,0
a72796689c277d03cfe7ef215a88d670,div,0.4231,4.0,-1,0.3077,104,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.875,-1,0.5,7,0
a72796689c277d03cfe7ef215a88d670,div,0.8148,4.5,-1,0.6,54,0
a72796689c277d03cfe7ef215a88d670,div,0.0,10.0,-1,0.5,10,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.0,8,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.5,-1,0.0,11,0
a72796689c277d03cfe7ef215a88d670,li,1.0,5.6667,-1,0.3333,17,0
a72796689c277d03cfe7ef215a88d670,li,1.0,4.0,-1,0.5,8,0
a72796689c277d03cfe7ef215a88d670,div,0.0,14.3333,-1,0.5,43,0
a72796689c277d03cfe7ef215a88d670,span,0.0,16.0,-1,0.3333,16,0
a72796689c277d03cfe7ef215a88d670,span,0.0,27.0,-1,0.5,27,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.3333,-1,0.2,30,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.3333,0,0.0,10,0
a72796689c277d03cfe7ef215a88d670,span,0.0,10.0,0,0.0,10,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.3448,-1,0.25,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,20.0,-1,0.25,20,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.339,-1,0.25,20,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.3448,-1,0.25,20,0
a72796689c277d03cfe7ef215a88d670,span,0.0,20.0,-1,0.25,20,0
a72796689c277d03cfe7ef215a88d670,p,0.0,60.0,-1,0.0952,120,0
a72796689c277d03cfe7ef215a88d670,div,0.0,2.5333,-1,0.3333,76,0
a72796689c277d03cfe7ef215a88d670,h2,0.0,20.0,-1,0.25,20,0
a72796689c277d03cfe7ef215a88d670,div,0.0,28.0,0,0.3333,56,0
a72796689c277d03cfe7ef215a88d670,p,0.0,56.0,0,0.3333,56,0
a72796689c277d03cfe7ef215a88d670,div,0.0,1.8222,-1,0.375,82,0
a72796689c277d03cfe7ef215a88d670,h2,0.0,20.0,-1,0.25,20,0
a72796689c277d03cfe7ef215a88d670,div,0.0,31.0,0,0.3846,62,0
a72796689c277d03cfe7ef215a88d670,p,0.0,62.0,0,0.3846,62,0
a72796689c277d03cfe7ef215a88d670,div,0.1067,2.75,0,0.0588,253,0
a72796689c277d03cfe7ef215a88d670,div,0.1067,2.8111,-1,0.0588,253,0
a72796689c277d03cfe7ef215a88d670,div,0.1067,2.875,0,0.0588,253,0
a72796689c277d03cfe7ef215a88d670,div,0.2903,6.6429,1,0.1111,93,0
a72796689c277d03cfe7ef215a88d670,section,0.2903,15.5,0,0.1111,93,0
a72796689c277d03cfe7ef215a88d670,div,0.2903,18.6,0,0.1111,93,0
a72796689c277d03cfe7ef215a88d670,h4,0.0,14.0,-1,0.0,14,0
a72796689c277d03cfe7ef215a88d670,p,0.3418,26.3333,0,0.25,79,0
a72796689c277d03cfe7ef215a88d670,section,0.0,2.5,0,0.0,155,0
a72796689c277d03cfe7ef215a88d670,div,0.0,2.1351,0,0.0,79,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.1429,0,0.0,22,0
a72796689c277d03cfe7ef215a88d670,h3,0.0,11.0,0,0.0,11,0
a72796689c277d03cfe7ef215a88d670,div,0.0,1.9655,0,0.0,57,0
a72796689c277d03cfe7ef215a88d670,div,0.0,1.8333,0,0.0,11,0
a72796689c277d03cfe7ef215a88d670,div,0.0,1.8333,0,0.0,11,0
a72796689c277d03cfe7ef215a88d670,section,0.0,2.3333,0,0.0,35,0
a72796689c277d03cfe7ef215a88d670,div,0.0,2.5,0,0.0,35,0
a72796689c277d03cfe7ef215a88d670,div,0.0,2.7273,0,0.0,30,0
a72796689c277d03cfe7ef215a88d670,li,0.0,3.1667,0,0.0,19,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.8,0,0.0,19,0
a72796689c277d03cfe7ef215a88d670,span,0.0,14.0,0,0.0,14,0
a72796689c277d03cfe7ef215a88d670,span,0.0,5.0,0,0.0,5,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.6667,0,0.0,11,0
a72796689c277d03cfe7ef215a88d670,section,0.0,3.1667,0,0.0,76,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.619,0,0.0,76,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.8,0,0.0,76,0
a72796689c277d03cfe7ef215a88d670,div,0.0,6.3333,0,0.0,19,0
a72796689c277d03cfe7ef215a88d670,span,0.0,7.0,0,0.0,7,0
a72796689c277d03cfe7ef215a88d670,span,0.0,12.0,0,0.0,12,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.5625,0,0.0,57,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.8,0,0.0,19,0
a72796689c277d03cfe7ef215a88d670,span,0.0,14.0,0,0.0,14,0
a72796689c277d03cfe7ef215a88d670,span,0.0,5.0,0,0.0,5,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.8,0,0.0,19,0
a72796689c277d03cfe7ef215a88d670,span,0.0,14.0,0,0.0,14,0
a72796689c277d03cfe7ef215a88d670,span,0.0,5.0,0,0.0,5,0
a72796689c277d03cfe7ef215a88d670,div,0.0,3.8,0,0.0,19,0
a72796689c277d03cfe7ef215a88d670,span,0.0,14.0,0,0.0,14,0
a72796689c277d03cfe7ef215a88d670,span,0.0,5.0,0,0.0,5,0
a72796689c277d03cfe7ef215a88d670,div,0.0,0.8333,-1,0.0,5,0
a72796689c277d03cfe7ef215a88d670,div,0.0,2.5,0,0.0,5,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.6753,2.8771,-1,0.2595,2270,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,0.9167,-1,0.0,11,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,1.0,-1,0.0,11,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,1.1,-1,0.0,11,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,1.2222,-1,0.0,11,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,2.75,-1,0.0,11,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,5.5,-1,0.0,11,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,11.0,-1,0.0,11,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,6.5375,-1,0.3733,523,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,6.6203,-1,0.3733,523,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,8.0,-1,0.25,24,0
d76f53f6ac6351b8010c3ecd3f4bdaae,h3,0.0,24.0,-1,0.25,24,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,1.8889,0,0.5,34,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,34.0,-1,0.5,34,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,6.2857,0,0.4286,44,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,42.0,-1,0.4286,42,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,0.4,-1,1.0,2,0
d76f53f6ac6351b8010c3ecd3f4bdaae,span,0.0,2.0,-1,1.0,2,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,8.1538,-1,0.3333,318,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,8.8947,0,0.3929,169,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,9.3125,0,0.2381,149,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,3.0,0,0.0,12,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,4.0,-1,0.0,12,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,15.1667,-1,0.3333,91,0
d76f53f6ac6351b8010c3ecd3f4bdaae,div,0.0,10.0,-1,0.0,10,0
